anno;codice_regione;regione;codice_asl;asl;codice_struttura;struttura;indirizzo;codice_tipo_struttura;sottotipo_struttura;tipo_struttura;comune;sigla_provincia;codice_disciplina;disciplina;posti_letto_day_hospital;posti_letto_day_surgery;posti_letto_degenza_ordinaria;posti_letto_utilizzati;num_dimessi;giornate_degenza;giornate_disponibili;degenza_media_ordinaria;icm;tasso_utilizzo
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;40;PSICHIATRIA                     ;5;0;79;79;1.762;27.862;28.836;15,81;0,94;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;43;UROLOGIA                        ;0;3;25;26;1.845;6.937;9.307;3,76;0,90;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;49;TERAPIA INTENSIVA               ;0;0;30;27;268;2.945;9.855;10,99;0,67;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;50;UNITA` CORONARICA               ;0;0;12;12;90;458;4.380;5,09;0,90;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;56;RECUPERO E RIABILITAZIONE FUNZIO;0;0;107;120;1.504;37.971;43.590;25,25;0,88;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;58;GASTROENTEROLOGIA               ;0;0;16;16;501;5.148;5.688;10,28;1,02;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;62;NEONATOLOGIA                    ;0;0;13;13;634;3.604;4.745;5,68;0,72;82,41
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050509;OSPEDALI DI LEGNAGO                          ;VIA VALVERDE, 42                        ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERONA                       ;VR;68;PNEUMOLOGIA                     ;0;0;19;17;434;6.620;6.296;15,25;0,94;82,41
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;06;CARDIOCHIRURGIA PEDIATRICA      ;0;0;6;6;123;1.651;2.098;13,42;1,48;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;07;CARDIOCHIRURGIA                 ;1;0;38;38;731;14.955;13.871;20,46;1,00;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;08;CARDIOLOGIA                     ;2;0;61;57;2.129;18.522;20.716;8,70;1,28;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;09;CHIRURGIA GENERALE              ;5;0;147;161;7.311;45.420;58.649;6,21;1,23;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;10;CHIRURGIA MAXILLO FACCIALE      ;1;0;7;6;265;1.265;2.190;4,77;1,09;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;11;CHIRURGIA PEDIATRICA            ;2;0;15;15;879;3.635;5.475;4,14;0,99;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;12;CHIRURGIA PLASTICA              ;4;0;17;17;1.339;5.107;6.144;3,81;1,03;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;13;CHIRURGIA TORACICA              ;0;0;26;26;968;7.132;9.338;7,37;1,29;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;14;CHIRURGIA VASCOLARE             ;1;0;25;30;1.056;8.026;10.859;7,60;0,97;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;18;EMATOLOGIA                      ;9;0;21;21;355;7.132;7.665;20,09;0,97;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;19;MALATTIE ENDOCRINE, RICAMBIO E N;2;0;15;18;654;4.700;6.479;7,19;0,97;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;21;GERIATRIA                       ;0;0;37;47;1.518;19.208;17.248;12,65;1,03;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;24;MALATTIE INFETTIVE E TROPICALI  ;1;0;29;29;708;8.686;10.586;12,27;1,04;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;26;MEDICINA GENERALE               ;10;0;251;226;7.351;74.409;82.499;10,12;1,02;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;29;NEFROLOGIA                      ;2;0;16;16;490;6.384;5.840;13,03;1,08;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;30;NEUROCHIRURGIA                  ;2;0;22;23;865;7.590;8.243;8,77;1,07;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;32;NEUROLOGIA                      ;5;0;43;43;1.386;15.816;15.696;11,41;1,13;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;33;NEUROPSICHIATRIA INFANTILE      ;1;0;5;5;117;2.472;1.825;21,13;0,97;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;34;OCULISTICA                      ;6;0;5;4;342;843;1.460;2,46;1,23;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;36;ORTOPEDIA E TRAUMATOLOGIA       ;1;0;60;81;3.046;23.747;29.720;7,80;1,01;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;37;OSTETRICIA E GINECOLOGIA        ;13;0;97;98;4.468;18.670;35.682;4,18;0,95;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;38;OTORINOLARINGOIATRIA            ;1;0;26;26;1.606;6.240;9.430;3,89;1,11;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;39;PEDIATRIA                       ;5;0;52;48;2.140;13.518;17.643;6,32;1,74;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;40;PSICHIATRIA                     ;3;0;44;41;1.005;15.349;15.057;15,27;0,97;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;43;UROLOGIA                        ;1;0;41;41;3.481;10.308;14.905;2,96;0,96;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;47;GRANDI USTIONI                  ;0;0;8;8;31;1.598;2.920;51,55;1,92;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;48;NEFROLOGIA (ABILITAZ. AL TRAPIAN;0;0;13;17;395;3.736;6.144;9,46;2,51;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;49;TERAPIA INTENSIVA               ;0;0;95;84;543;11.404;30.572;21,00;1,35;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;50;UNITA` CORONARICA               ;0;0;10;14;251;1.656;4.928;6,60;1,30;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;56;RECUPERO E RIABILITAZIONE FUNZIO;8;0;8;4;46;425;1.338;9,24;0,98;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;58;GASTROENTEROLOGIA               ;2;0;34;31;1.536;11.115;11.468;7,24;1,10;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;60;LUNGODEGENTI                    ;0;0;38;26;258;7.837;9.460;30,38;1,14;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;62;NEONATOLOGIA                    ;0;0;13;13;992;8.896;4.745;8,97;1,48;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;65;ONCOEMATOLOGIA PEDIATRICA       ;10;0;25;25;829;8.092;9.126;9,76;1,13;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;68;PNEUMOLOGIA                     ;2;0;31;22;615;9.378;8.000;15,25;1,44;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;71;REUMATOLOGIA                    ;1;0;8;8;215;2.576;2.920;11,98;1,04;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;73;TERAPIA INTENSIVA NEONATALE     ;0;0;15;15;37;876;5.475;23,68;0,60;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;76;NEUROCHIRURGIA PEDIATRICA       ;1;0;6;7;188;1.351;2.403;7,19;1,33;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;77;NEFROLOGIA PEDIATRICA           ;2;0;10;10;350;2.414;3.498;6,90;1,25;80,44
2022;050;VENETO                        ;506;AZIENDA ULSS N. 6 EUGANEA               ;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA        ;VIA GIUSTINIANI, 1                      ;0;;AZIENDA OSPEDALIERA                          ;PADOVA                       ;PD;78;UROLOGIA PEDIATRICA             ;1;0;2;1;78;256;365;3,28;1,29;80,44
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;05;ANGIOLOGIA                      ;2;0;4;3;90;1.431;1.125;15,90;0,96;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;07;CARDIOCHIRURGIA                 ;1;0;32;32;913;12.465;11.681;13,65;1,00;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;08;CARDIOLOGIA                     ;1;0;44;42;1.771;14.673;15.331;8,29;1,38;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;09;CHIRURGIA GENERALE              ;22;0;154;143;5.822;42.238;52.108;7,25;1,38;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;10;CHIRURGIA MAXILLO FACCIALE      ;3;0;8;10;554;2.677;3.650;4,83;0,96;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;11;CHIRURGIA PEDIATRICA            ;4;0;6;5;349;1.602;1.946;4,59;1,13;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;12;CHIRURGIA PLASTICA              ;4;0;11;10;556;1.606;3.772;2,89;0,92;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;13;CHIRURGIA TORACICA              ;1;0;12;11;352;2.148;4.015;6,10;0,94;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;14;CHIRURGIA VASCOLARE             ;2;0;8;7;682;3.078;2.676;4,51;0,98;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;18;EMATOLOGIA                      ;2;0;25;25;368;8.818;9.126;23,96;1,35;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;19;MALATTIE ENDOCRINE, RICAMBIO E N;1;0;16;16;358;5.059;5.840;14,13;1,40;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;21;GERIATRIA                       ;2;0;73;73;1.753;26.672;26.647;15,22;1,13;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;24;MALATTIE INFETTIVE E TROPICALI  ;1;0;34;32;666;8.164;11.802;12,26;0,98;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;26;MEDICINA GENERALE               ;4;0;135;146;3.960;47.866;53.082;12,09;1,10;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;29;NEFROLOGIA                      ;0;0;14;14;432;5.198;5.110;12,03;1,00;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;30;NEUROCHIRURGIA                  ;5;0;61;52;2.421;19.202;19.042;7,93;0,95;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;32;NEUROLOGIA                      ;4;0;47;45;1.417;14.084;16.243;9,94;1,12;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;33;NEUROPSICHIATRIA INFANTILE      ;1;0;6;6;344;1.774;2.190;5,16;1,05;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;34;OCULISTICA                      ;4;0;4;5;100;504;1.642;5,04;1,05;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;36;ORTOPEDIA E TRAUMATOLOGIA       ;11;0;72;63;3.102;19.548;22.936;6,30;0,97;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;37;OSTETRICIA E GINECOLOGIA        ;10;0;74;72;4.923;19.236;26.282;3,91;1,06;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;38;OTORINOLARINGOIATRIA            ;5;0;48;19;942;3.519;6.965;3,74;1,10;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;39;PEDIATRIA                       ;6;0;19;21;1.197;8.780;7.787;7,34;2,03;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;40;PSICHIATRIA                     ;0;0;14;14;387;5.036;5.110;13,01;0,90;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;43;UROLOGIA                        ;9;0;30;27;2.297;8.802;9.856;3,83;1,02;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;47;GRANDI USTIONI                  ;0;0;7;7;60;1.699;2.555;28,32;1,37;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;48;NEFROLOGIA (ABILITAZ. AL TRAPIAN;1;0;9;9;218;3.562;3.285;16,34;2,54;83,27
2022;050;VENETO                        ;509;AZIENDA ULSS N. 9 SCALIGERA             ;050912;AZ.OSP.UNIVERSITARIA INTEGRATA VERONA        ;PIAZZALE STEFANI, 1                     ;2;2;A.O. INTEGRATA CON L'UNIVERSITA'             ;VERONA                       ;VR;49;TERAPIA INTENSIVA               ;0;0;79;77;619;11.192;27.803;18,08;0,99;83,27
